customer_id,num_of_accts_in_same_bank,num_of_accts_in_different_bank,total_liabilities,payment_delays,total_authorized_limit,total_balance,credit_risk_score
128349437,1,1,886170,1,175776,746316,783
128349438,1,0,0,1,123776,658836,688
128349439,2,2,649207,0,712187,410294,635
128349441,3,2,196141,0,522502,692136,656
128349443,1,2,330719,1,620424,355920,645
128349445,1,0,0,0,860866,581257,769
128349446,1,2,692356,0,846420,773166,705
128349447,3,0,0,0,138835,430675,715
128349449,1,2,385128,1,294746,742418,753
128349450,1,2,1479994,0,568834,610415,630
128349451,1,2,758013,0,680112,559344,845
128349452,1,0,0,1,236897,635261,768
128349453,1,2,1459323,0,813425,556343,777
128349454,1,1,998568,1,701479,435487,780
128349456,2,1,1744069,1,785878,572058,805
128349457,1,0,0,1,321961,519696,623
128349458,2,0,0,0,772260,625615,796
128349459,2,2,575648,0,181382,784819,829
128349460,2,1,1767990,1,248622,760628,661
128349462,1,2,1308027,1,506493,595753,748
128349463,2,1,761957,0,501257,785924,831
128349466,1,2,214368,1,371971,496161,846
128349468,2,2,226935,0,336354,526758,737
128349469,1,0,0,1,215080,398140,848
128349470,2,0,0,0,507635,596251,632
128349471,1,2,1452030,1,438392,624678,623
128349476,2,1,713081,0,126035,654844,730
128349478,1,1,570173,0,399489,592052,816
128349480,1,0,0,0,261241,378661,702
128349481,1,2,1381838,0,781598,760057,637
128349482,1,2,1302861,1,149332,415525,674
128349483,2,0,0,1,104128,385205,812
128349484,3,2,1324568,0,574521,682936,622
128349485,2,1,440989,0,382371,540152,829
128349487,2,1,1946430,1,283399,410568,781
128349488,2,2,1215495,0,412204,543190,660
128349489,1,1,1652801,1,808932,448980,618
128349490,1,2,1024457,1,191281,724066,722
128349491,1,0,0,0,490801,444504,765
128349493,1,1,315575,0,943464,568971,742
128349494,1,2,1744110,0,473639,549561,750
128349495,1,2,460053,1,941678,464778,716
128349496,1,1,806320,1,260722,753224,809
128349497,2,0,0,1,604898,302679,684
128349498,2,1,1541093,1,359937,794634,755
128349499,1,2,1198442,0,111261,654638,691
128349500,2,1,232259,1,592815,658978,777
128349501,1,1,1558852,1,973561,582176,830
128349502,1,0,0,1,303471,699324,640
128349504,2,2,1628198,1,411318,442120,822
128349507,1,2,1726497,1,416837,391584,638
128349508,1,2,292903,1,458845,492649,732
128349509,1,2,379028,0,150174,496362,733
128349511,1,2,1073525,0,309419,336924,822
128349512,1,1,198415,0,846899,332707,718
128349513,1,1,345065,0,569444,599342,755
128349514,1,0,0,1,194854,673306,730
128349515,2,2,393975,0,172312,370903,641
128349516,1,0,0,0,866649,368063,632
128349518,2,0,0,0,886052,590312,823
128349519,2,0,0,1,800271,387823,739
128349520,1,1,1117344,1,582672,719175,743
128349522,2,2,1583943,0,545551,416809,818
128349523,3,0,0,0,567261,651370,774
128349524,1,0,0,0,211822,585585,733
128349526,2,2,1806234,1,142197,562406,765
128349527,2,0,0,0,776614,728677,711
128349528,3,2,145065,1,736915,747543,663
128349529,1,1,565998,0,515520,668035,698
128349530,2,0,0,0,124715,384633,825
128349531,1,2,1600681,0,132144,362989,662
128349532,1,2,198576,1,190826,676317,847
128349533,1,2,1501105,1,688139,372179,699
128349535,1,2,599674,1,704712,512858,823
128349536,3,0,0,0,823268,475835,632
128349538,2,1,1344082,0,596755,408315,687
128349539,2,2,1623147,1,566890,452552,820
128349540,1,2,820664,0,155513,450720,815
128349541,1,1,45058,1,625021,444494,850
128349542,1,0,0,0,103635,772624,748
128349543,2,2,1505360,1,530135,395741,662
128349544,1,2,503766,0,733579,404298,758
128349545,1,1,1790166,1,903975,361089,672
128349546,1,1,349533,1,418112,710235,757
128349547,1,1,1498200,1,624144,777806,633
128349548,2,0,0,1,251575,510321,775
128349549,1,0,0,1,686766,425647,741
128349551,2,0,0,0,516980,767347,612
128349552,2,0,0,1,417036,474347,655
128349553,1,0,0,1,517617,634401,650
128349556,2,1,632552,1,690949,578537,806
128349557,3,2,1179401,0,694415,602522,827
128349558,1,2,940974,1,722343,618843,703
128349560,2,0,0,1,314071,529278,667
128349562,2,0,0,0,774903,737407,712
128349563,2,2,1008191,1,952009,652398,702
128349564,1,0,0,1,758406,531795,789
128349565,1,0,0,1,659031,761701,748
128349566,1,2,24733,1,461825,673381,618
128349567,1,1,1727319,1,247501,647255,618
128349568,2,2,1834839,1,254882,487102,659
128349569,2,2,1633545,1,810201,585504,846
128349570,1,2,127705,1,414684,407341,759
128349571,1,2,530423,1,760086,532044,638
128349572,1,0,0,0,403568,459485,791
128349573,3,1,694342,1,701941,740052,757
128349574,1,1,1771255,0,198746,793111,766
128349575,2,1,1667976,1,797841,482950,672
128349576,2,1,629059,0,440446,311944,612
128349577,2,0,0,0,313054,721175,691
128349578,2,2,1521531,1,200001,358804,618
128349579,1,0,0,0,355889,340511,684
128349581,1,1,1576516,0,307497,621939,633
128349583,1,0,0,0,432910,506598,807
128349584,1,1,277036,1,204415,319214,779
128349585,1,0,0,1,576539,574423,775
128349586,1,1,366678,1,865268,435577,690
128349587,1,2,1256974,1,723175,742136,785
128349588,1,1,734418,0,146370,713112,735
128349589,1,2,1131645,1,750708,472823,730
128349590,3,0,0,0,968062,614825,773
128349592,2,1,1063050,1,941642,561297,746
128349594,2,2,1881154,1,640248,746239,624
128349596,1,2,606138,0,985333,522414,806
128349597,1,2,1030819,0,107145,623268,795
128349598,1,2,703386,0,145766,466142,784
128349599,1,0,0,1,930470,467546,745
128349602,1,0,0,0,800757,595008,617
128349603,2,0,0,0,706626,556279,772
128349604,2,2,1842105,0,246596,463557,835
128349605,1,0,0,1,463448,761681,832
128349606,1,1,948202,1,443774,415348,807
128349607,1,1,695859,1,350921,540907,821
128349608,2,0,0,0,191593,535399,616
128349609,1,2,1285792,1,645916,693287,650
128349610,1,0,0,0,127582,537373,732
128349611,1,0,0,1,690179,394054,715
128349613,1,2,1515524,1,682213,478039,614
128349614,2,2,1398364,1,832199,335888,794
128349617,1,2,1039970,0,419008,614231,817
128349618,1,2,1546836,1,831901,693940,687
128349619,2,2,1046088,0,481976,672155,695
128349620,2,1,1257960,0,652994,658253,732
128349621,3,1,1395117,0,706307,436624,753
128349622,1,0,0,1,335981,669090,831
128349623,2,1,1799893,1,563939,594894,745
128349624,1,0,0,0,862440,325847,720
128349625,1,0,0,1,908417,411164,779
128349626,2,2,279021,0,164273,647482,785
128349628,1,1,894377,0,439400,684324,783
128349629,1,0,0,0,128154,699346,694
128349631,1,0,0,1,872562,721163,713
128349632,2,0,0,1,217390,476431,669
128349634,1,1,1387325,1,511012,387664,678
128349636,2,0,0,1,540885,437465,612
128349637,1,0,0,0,721724,393895,701
128349638,2,0,0,0,907425,698670,641
128349639,1,0,0,0,755547,511932,839
128349641,1,1,513103,1,978842,524205,824
128349642,2,2,436514,0,299989,666108,729
128349643,3,2,1094891,1,734511,390880,613
128349644,1,2,1547073,1,562042,572328,665
128349645,1,1,919753,0,740473,677593,688
128349646,2,1,1189711,1,644057,769669,634
128349647,2,0,0,1,101646,311366,652
128349649,2,2,1958467,0,211248,692196,731
128349650,2,2,1283569,0,633424,511529,767
128349651,1,1,1267462,0,282272,574389,767
128349652,2,0,0,0,216750,592720,672
128349655,1,1,1770879,0,596391,583428,646
128349656,1,1,1259398,0,879461,525161,829
128349657,1,0,0,0,639224,670602,649
128349658,1,2,1254905,1,179236,548584,749
128349659,1,0,0,1,516116,728694,739
128349660,1,2,1172503,1,314136,309336,740
128349661,2,2,1122594,0,858388,384907,698
128349662,1,1,1401849,1,682250,473728,627
128349663,2,0,0,0,372248,762570,687
128349664,2,2,1748152,0,425024,334818,749
128349665,2,1,796916,1,534113,515066,674
128349667,1,2,144285,0,623333,728288,694
128349669,2,2,902058,0,499911,514590,624
128349671,1,2,1669545,0,383683,652338,780
128349672,2,0,0,1,868108,761696,824
128349673,2,2,920662,0,281052,599523,728
128349674,2,1,963384,1,609028,608388,668
128349675,2,0,0,1,206215,647548,733
128349676,2,0,0,0,797918,555654,630
128349677,1,1,1524129,1,712310,569317,830
128349680,1,1,1283181,1,843519,580721,611
128349681,2,0,0,1,461894,453353,623
128349684,2,0,0,1,999086,780958,718
128349685,1,2,516190,1,652751,633728,706
128349686,2,0,0,1,587513,425190,836
128349687,2,1,1134226,0,854506,447027,617
128349688,1,1,1101872,0,622501,736098,721
128349689,1,1,57732,0,245783,501317,625
128349690,2,2,78576,1,962556,440607,821
128349691,1,0,0,1,797878,542463,840
128349692,2,2,1408448,1,319141,568939,838
128349693,2,2,65895,0,193155,760392,848
128349694,1,2,1160833,1,559339,509641,668
128349695,1,1,744396,1,168152,619271,805
128349696,2,1,1816388,1,259164,764584,686
128349697,2,1,1258212,1,112321,730427,807
128349698,1,2,306910,1,242702,716522,791
128349699,2,1,1603620,1,836412,580769,702
128349701,1,1,142515,0,120489,625618,777
128349703,3,0,0,1,690442,377617,766
128349704,2,2,717749,0,787226,734860,760
128349705,1,1,628243,1,415096,380450,748
128349706,1,1,1245843,1,484025,433668,737
128349707,3,2,71088,0,724018,493658,794
128349708,2,1,542626,0,966965,660539,760
128349709,3,1,61408,1,347348,315122,821
128349710,1,0,0,1,835819,310439,775
128349711,2,1,1956388,0,129375,680053,766
128349714,1,0,0,1,637509,701125,789
128349716,1,0,0,0,386380,710074,663
128349717,1,2,12740,0,724306,501206,682
128349719,1,1,544375,0,904654,568711,847
128349720,2,1,1255912,0,973895,330243,772
128349721,1,0,0,0,593571,329579,620
128349723,1,2,1536337,1,561568,319006,620
128349724,2,2,1721828,1,848901,685037,796
128349725,1,0,0,1,704521,310943,706
128349726,1,1,1197889,1,313515,514456,724
128349731,2,1,1858934,1,567286,685420,600
128349732,1,2,1712755,0,641072,384975,824
128349733,1,2,1025399,1,433249,452751,621
128349734,1,2,1557344,0,506278,478463,713
128349735,1,0,0,0,764347,483420,835
128349737,1,2,1149078,0,717784,625410,787
128349739,1,2,1540517,1,482919,545367,679
128349740,2,2,871002,0,274841,586816,748
128349741,2,0,0,1,725949,665205,835
128349742,2,2,190877,0,545147,630622,709
128349743,2,1,1901758,0,876554,375264,646
128349744,2,0,0,0,447265,508444,673
128349745,1,1,454389,1,671942,585128,679
128349748,1,1,891436,0,395004,743389,772
128349749,1,1,1323758,1,347426,458068,670
128349750,2,0,0,1,339948,323485,815
128349751,2,0,0,1,914254,719889,707
128349752,1,1,547572,0,221334,597987,819
128349755,2,2,1080932,1,253628,690841,656
128349757,1,0,0,1,971578,797250,804
128349758,1,0,0,0,893502,676617,646
128349759,3,0,0,1,860865,489931,850
128349760,3,2,130599,0,471792,793579,712
128349761,1,2,1882871,1,606257,494100,601
128349762,1,1,880120,0,672603,678219,783
128349763,2,0,0,0,307652,743573,841
128349764,2,2,341581,0,469854,553236,840
128349765,2,2,520121,0,428285,769321,654
128349766,1,0,0,0,463698,665605,644
128349767,2,1,804763,0,226847,444277,844
128349768,1,2,1922042,0,408669,781877,794
128349769,1,1,453707,1,918203,708724,778
128349771,2,0,0,0,524141,738552,787
128349772,1,1,93439,1,384551,341947,836
128349773,3,2,846147,1,149742,555371,694
128349774,3,0,0,0,715268,653443,792
128349775,3,2,1533055,1,598833,718604,823
128349776,1,1,1344726,0,417657,706506,755
128349777,2,2,951309,0,965538,618350,747
128349778,1,2,918365,0,819013,326867,716
128349779,1,1,1709216,0,471414,315750,714
128349780,1,0,0,0,719472,711831,803
128349781,1,1,1110497,0,502828,506490,848
128349782,1,1,1843004,1,667411,766037,840
128349783,1,2,1628137,0,650226,468051,843
128349784,2,0,0,1,682488,480727,850
128349785,3,1,1727501,0,215546,781666,658
128349787,1,2,1306318,1,948013,305245,795
128349789,1,1,1212677,1,541347,589885,697
128349790,1,1,617789,1,816531,456990,779
128349791,1,1,1158296,1,144237,721225,647
128349792,1,0,0,1,963732,755707,814
128349793,3,1,1081913,1,262930,495989,736
128349795,1,2,1039980,1,861928,499015,671
128349796,1,0,0,0,452236,771446,662
128349797,1,1,1155139,1,411956,592706,820
128349798,3,1,304010,1,566174,300385,707
128349799,1,1,378744,1,240601,440409,746
128349800,1,0,0,1,603477,364224,843
128349801,1,2,1033650,1,876780,624434,653
128349802,1,1,184192,0,545711,685087,732
128349803,1,0,0,1,322504,720487,663
128349804,1,2,1351595,0,489559,610494,670
128349805,3,2,1901542,0,666846,604067,682
128349806,1,1,725612,0,894013,411574,603
128349807,1,2,1873336,1,906482,779624,762
128349808,1,0,0,0,893105,339504,725
128349809,1,1,1111676,1,934211,657424,635
128349811,3,0,0,1,501971,677064,682
128349812,2,1,1969036,0,804575,355582,787
128349813,1,0,0,0,735930,460489,824
128349814,3,2,1132309,0,648506,425464,705
128349815,1,1,787058,0,791324,741164,786
128349816,1,0,0,0,250350,311970,652
128349817,1,2,1119547,0,245719,686263,847
128349818,1,2,740084,1,226266,409348,631
128349819,1,0,0,1,207783,509901,769
128349821,1,0,0,0,949232,613975,650
128349823,3,2,76472,0,417427,697900,799
128349824,1,2,909278,1,896722,742629,693
128349825,2,1,147417,0,522363,442986,659
128349826,1,2,988371,0,253383,747928,850
128349827,2,0,0,0,899189,533868,742
128349828,1,1,711074,1,200907,600122,734
128349830,2,2,1599144,0,983265,704991,773
128349831,2,0,0,0,397917,320995,665
128349832,2,2,357906,0,869796,459262,776
128349833,2,0,0,1,788948,736813,606
128349834,1,1,717920,0,764150,623964,628
128349837,1,0,0,1,268228,301384,710
128349838,1,1,1833996,0,167316,360796,786
128349839,1,2,1924927,1,952559,746615,806
128349840,1,2,1868608,1,664320,780173,658
128349841,1,0,0,1,873026,372517,631
128349842,1,1,538458,0,254043,395141,769
128349843,2,0,0,1,949937,648933,646
128349844,1,1,993447,0,899105,595234,726
128349845,1,2,297912,1,178343,424548,619
128349847,2,0,0,1,491993,613128,777
128349848,2,1,67464,0,250772,715292,642
128349849,1,0,0,1,724252,617509,838
128349851,1,2,1628245,1,808438,498166,826
128349852,1,1,1947401,1,692377,519494,692
128349853,1,2,1978006,0,642487,664676,645
128349855,1,1,790157,1,777158,620799,848
128349856,2,1,615200,1,346868,333445,682
128349857,1,2,1539066,0,755036,768683,797
128349858,2,1,1899387,1,816616,521802,829
128349859,1,0,0,0,288271,430424,756
128349860,2,1,1200732,0,963774,565300,699
128349862,1,0,0,0,703521,421369,837
128349863,3,1,1286065,0,737449,745635,824
128349866,1,2,1116482,0,974138,495006,774
128349867,2,2,357832,0,450565,429872,831
128349868,1,0,0,1,659033,633899,612
128349869,1,2,1958091,1,352316,542520,661
128349870,1,1,1659213,1,659584,710880,670
128349871,1,1,1996599,0,351990,694512,641
128349874,2,2,1513218,0,518443,473538,751
128349875,3,1,726529,0,772318,694388,616
128349877,1,0,0,0,326244,732278,691
128349879,1,0,0,1,300248,641173,714
128349881,2,0,0,0,616928,435778,691
128349883,1,1,1783819,0,392614,666608,771
128349884,2,2,1101960,1,581195,580711,638
128349886,1,1,100281,1,477956,747845,619
128349887,2,2,1666619,1,745586,576796,843
128349888,3,2,235158,1,297951,775474,643
128349889,2,2,1447546,1,816143,396448,637
128349891,1,1,189722,1,391719,788345,840
128349892,3,1,471684,1,825946,476973,711
128349893,1,0,0,0,832162,421399,707
128349894,2,1,213785,0,223627,592780,833
128349897,1,0,0,1,198127,757461,813
128349898,3,2,625018,0,234376,693102,736
128349899,1,0,0,1,290152,723199,684
128349900,1,0,0,0,197716,582278,831
128349901,1,0,0,1,561154,648211,718
128349902,3,0,0,1,338887,731293,813
128349903,2,1,474271,0,845431,620515,685
128349905,1,1,1841469,1,243160,568180,657
128349906,1,1,201885,0,308950,512947,689
128349907,1,1,144091,1,223271,531787,704
128349908,2,2,1264860,1,762559,538007,729
128349909,2,0,0,1,901165,694396,642
128349910,1,2,1351205,1,485626,763425,675
128349911,3,0,0,1,521159,559526,749
128349912,1,2,1128045,0,641695,303835,726
128349913,1,0,0,0,693458,555502,696
128349914,2,2,629389,0,300962,353408,756
128349915,1,1,1848995,1,421784,591204,680
128349916,2,1,1605555,0,186227,457005,663
128349917,2,1,121094,1,101508,515080,778
128349918,1,0,0,1,318909,658818,746
128349920,2,2,420019,0,457780,431754,708
128349921,2,2,1836307,1,553905,385836,745
128349923,1,2,1601279,0,233286,547506,713
128349924,3,2,502670,1,229004,662401,732
128349925,2,0,0,1,383961,587278,608
128349926,1,1,1245852,0,569048,324601,788
128349928,1,1,1806177,0,854608,630238,790
128349929,1,2,1706331,0,606615,325741,627
128349930,1,0,0,0,345397,731513,696
128349931,2,0,0,0,682112,522957,778
128349932,3,1,1710078,1,420259,429873,650
128349933,1,2,1633553,0,122240,477506,782
128349934,1,2,1987318,1,111519,730521,836
128349935,1,2,569256,0,738772,486040,820
128349936,2,0,0,1,489050,307902,646
128349937,1,1,1314277,0,638857,709389,828
128349938,1,1,1731349,0,496154,596437,625
128349939,1,1,86447,1,109302,419521,811
128349940,1,1,1746817,0,372989,583182,663
128349941,1,1,558408,1,938029,438466,649
128349943,1,0,0,0,964584,300934,739
128349944,1,0,0,1,949515,674612,847
128349945,1,1,438806,1,668956,628949,762
128349946,2,2,1183426,0,297743,509265,639
128349947,1,2,11230,0,895751,688508,740
128349948,1,2,657605,0,532020,777345,767
128349949,1,0,0,1,719647,462344,722
128349951,1,2,1482563,1,709005,463455,657
128349953,1,1,1885023,0,539352,520159,829
128349954,1,0,0,1,460878,407855,673
128349955,1,1,1998740,1,495800,540157,762
128349956,1,0,0,0,410315,515562,644
128349957,2,2,394700,1,480048,364807,797
128349958,1,0,0,0,563962,528204,620
128349959,3,2,1307913,1,598485,744485,832
128349960,1,1,1400398,0,194295,627252,612
128349961,2,0,0,0,144815,688839,643
128349962,2,2,1197145,0,782414,545815,800
128349963,2,0,0,0,278201,498345,658
128349965,2,2,1594919,0,983099,597893,843
128349967,1,0,0,0,899204,551987,712
128349969,1,1,1003326,1,820460,629278,620
128349970,2,2,957931,1,457559,620686,628
128349971,2,0,0,0,780712,542722,826
128349972,2,0,0,0,202126,732682,832
128349973,1,0,0,0,569989,707725,600
128349975,3,1,799259,1,943469,450156,618
128349976,1,0,0,1,185715,731908,674
128349977,1,2,236402,1,770234,494910,709
128349979,1,1,1081416,1,950216,464612,724
128349980,1,0,0,0,236556,799253,681
128349981,1,0,0,1,534057,618780,820
128349982,1,1,1376095,0,488140,384927,643
128349984,3,0,0,0,331697,702457,652
128349985,1,1,1248458,1,463984,531831,689
128349987,3,2,116432,0,428522,487141,716
128349988,1,2,272116,1,540977,478261,819
128349989,1,0,0,0,904171,783183,740
128349990,2,0,0,0,560902,386922,693
128349991,2,1,152872,0,229080,471391,617
128349993,1,2,1146842,0,965212,440567,793
128349994,2,0,0,0,213534,612057,707
